snapshot,line_id,bus0,bus1,flow_MW,abs_flow_MW,rating_MW,overload_MW
2030-01-18 05:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 06:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 07:00:00,1021-2341-1,1021,2341,-91.20000000000005,91.20000000000005,192.0,0.0
2030-01-18 08:00:00,1021-2341-1,1021,2341,-91.19999999999982,91.19999999999982,192.0,0.0
2030-01-18 09:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 10:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 11:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 12:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 13:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 14:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-18 15:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
